Flow	%O2	%CO2	BP	ECG	SpO2	FeCO2	FeO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%CO2	V	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
0.009717296809	20.68467628	0.3217103476	123.5625	-2.014151029	96.21875	0.0334554166	20.98420365	41.40625	37.9375	1.0382e-005	-1.420010686	1.212243676	#NUM!	#NUM!	20.97999954	0.03999999911	37.78613281	94.21479034	#NUM!	#NUM!	#NUM!	140.1196594	2.179291725	#NUM!	58.0706749	41.27518463	71.74887848	#NUM!	#NUM!	724.40802	#NUM!	5702.162076	 
0.01195974927	20.65428817	0.3217103476	144.90625	-2.017173712	96.40625	0.0278987284	20.99671452	59.53125	45.40625	0.0001191208285	-1.420010686	1.212243676	#NUM!	#NUM!	20.97999954	0.03999999911	37.78613281	94.21479034	#NUM!	#NUM!	#NUM!	139.9138031	2.179291725	#NUM!	56.21203995	41.17905426	71.74887848	#NUM!	#NUM!	724.40802	#NUM!	5702.357076	 
0.01270723436	20.65428817	0.3217103476	123.15625	-2.01779253	96.3125	0.05938662821	20.98420365	51.15625	38.40625	0.0002563297458	-1.420010686	1.212243676	0.6411982775	0.6413898468	20.97999954	0.03999999911	37.78613281	94.21479034	-5.2713e-005	9.7663e-005	-1.852734327	139.9138031	2.179291725	91.9453125	56.21203995	41.17905426	71.74887848	123.1591797	70.71484375	724.40802	401.9529724	5702.617076	 
0.01719214022	20.68467628	0.3184455427	115.65625	-2.019220569	96.40625	0.04148174401	20.98733137	54	45.28125	0.0005640960881	-1.420010686	1.212243676	0.7120085359	0.7120879889	20.97999954	0.03999999911	37.78613281	94.21479034	-5.4076e-005	8.3071e-006	-0.1536190063	140.1196594	2.157175541	90.5707016	58.95344925	45.09776306	80.53691101	115.6574554	74.88109589	724.40802	373.12323	5703.237076	 
0.01420220267	20.65428817	0.3184455427	123.84375	-2.019934589	99.28125	0.04580361261	20.97794822	57.09375	48.84375	0.003163648769	-1.420010686	1.212243676	0.6128860116	0.6129151583	20.97999954	0.03999999911	37.78613281	94.21479034	5.0664e-006	2.7931e-005	5.512896538	139.9138031	2.157175541	90.61518097	62.39345551	46.83255768	80.53691101	123.8676758	72.24992371	724.40802	415.6398315	5703.972076	 
-0.01569717191	20.62390007	0.3249751524	124.53125	-2.022195651	99	0.05876921841	20.98107593	59.4375	51.21875	-0.0002390109585	-1.420010686	1.212243676	0.5916419029	0.5917905569	20.97999954	0.03999999911	37.78613281	94.21479034	-2.9474e-005	8.7234e-005	-2.959634066	139.7079468	2.201407909	91.90875244	64.09710693	49.22021866	80.53691101	124.5940323	73.11523438	724.40802	425.7969666	5704.702076	 
0.1808912307	18.92216639	2.561366482	126.1875	-2.01960138	98.40625	0.05444734981	20.9748205	60.5	51.6875	0.00157789432	-1.420010686	1.212243676	0.5688378215	0.5689046383	20.97999954	0.03999999911	37.78613281	94.21479034	1.2130e-005	6.4537e-005	5.320616245	128.1802673	17.35090256	93.2375412	62.87786102	49.25913239	80.53691101	126.2070313	72.90263367	724.40802	436.1418152	5705.432076	 
-1.399290681	20.56312387	0.1911181532	128.6875	-2.019006363	98.375	0.04271656361	20.98420365	65.875	43.65625	-0.5102555752	-1.420010686	1.212243676	0.5754910707	0.5755414963	20.97999954	0.03999999911	30.53206825	109.4477921	-2.7291e-005	1.2288e-005	-0.450263828	139.2962494	1.29464972	94.15817261	61.32902145	47.71854782	78.0911026	128.6896973	69.1595993	724.40802	430.9564514	5706.177076	 
0.5105318427	20.71506438	0.6743092725	125.375	-2.019791785	97.40625	0.0266639088	20.98107593	64.78125	47	0.009436935186	-1.420010686	1.212243676	0.6086145639	0.6085200906	20.97999954	0.03999999911	30.53206825	109.4477921	1.0423e-005	-6.3730e-005	-6.114142418	140.3255157	4.567824841	88.81834412	63.0334549	49.00755692	78.0911026	125.54422	70.39012146	724.40802	416.4964905	5706.952076	 
-0.2272352427	17.25082082	3.645281695	130.15625	-2.015555268	97.375	0.03901210481	20.9935868	60.8125	48.6875	0.000944620464	-1.420010686	1.212243676	0.5290112495	0.5290956497	20.97999954	0.03999999911	30.53206825	109.4477921	-7.0333e-005	-4.0763e-006	0.05795712397	116.8584366	24.69343185	91.48199463	63.41946411	49.2735405	78.0911026	130.2476501	70.98648071	724.40802	453.6110229	5707.737076	 
-0.003737421939	16.8253874	4.108883985	131.03125	-2.019101566	97.25	0.04642102241	20.96856507	60.46875	51.34375	-3.5928e-005	-1.420010686	1.212243676	0.512986362	0.5129538178	20.97999954	0.03999999911	30.53206825	109.4477921	5.1402e-005	2.5843e-005	0.5027729869	113.976532	27.83390808	90.85681915	64.93977356	49.86750031	78.0911026	131.0415344	71.27811432	724.40802	461.2970886	5708.507076	 
0.02167704701	16.43034208	4.409246033	129.78125	-2.019387174	97.40625	0.05136030081	20.97794822	63.34375	53.28125	0.004221714102	-1.420010686	1.212243676	0.5275825262	0.5276447535	20.97999954	0.03999999911	30.53206825	109.4477921	-1.7583e-006	4.7071e-005	-26.76994514	111.3004532	29.86858749	91.16139221	65.95174408	50.58737183	81.4940567	129.7929688	71.6706543	724.40802	454.6468811	5709.257076	 
-0.001494968659	16.27840157	4.46801252	131.59375	-2.018863559	97.40625	0.05321253021	20.97794822	66.15625	55.03125	-0.0001004924125	-1.420010686	1.212243676	0.4850612283	0.4851298034	20.97999954	0.03999999911	30.53206825	109.4477921	-3.4794e-006	5.0335e-005	-14.46639919	110.2712021	30.26667404	95.13349915	68.62285614	52.85841751	81.4940567	131.809967	72.52638245	724.40802	475.146698	5710.017076	 
